Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
Greece,Athens,2024-06-01 17:15:00,27.0,51,1017.0,Sunny,6.111160000000001
Greece,Athens,2024-06-02 17:00:00,31.0,31,1015.0,Sunny,5.305598000000001
Greece,Athens,2024-06-03 17:15:00,34.0,19,1012.0,Sunny,3.111136
Greece,Athens,2024-06-04 17:15:00,38.0,15,1010.0,Sunny,4.694482
Greece,Athens,2024-06-05 17:15:00,33.0,26,1011.0,Partly cloudy,5.611156
Greece,Athens,2024-06-06 17:00:00,32.0,32,1011.0,Partly cloudy,2.50002
Greece,Athens,2024-06-07 17:00:00,36.3,24,1011.0,Partly cloudy,5.305598000000001
Greece,Athens,2024-06-08 17:15:00,35.0,27,1009.0,Partly cloudy,3.111136
Greece,Athens,2024-06-09 17:15:00,32.1,20,1010.0,Sunny,6.694498000000001
Greece,Athens,2024-06-10 17:15:00,33.2,39,1010.0,Sunny,3.111136
Greece,Athens,2024-06-11 17:00:00,37.2,15,1008.0,Sunny,5.305598000000001
Greece,Athens,2024-06-12 17:15:00,34.2,26,1010.0,Sunny,4.694482
Greece,Athens,2024-06-13 17:00:00,34.0,39,1013.0,Sunny,4.194478
Greece,Athens,2024-06-14 17:00:00,38.3,11,1007.0,Partly cloudy,6.111160000000001
Greece,Athens,2024-06-15 17:00:00,30.1,31,1011.0,Partly cloudy,4.694482
Greece,Athens,2024-06-16 16:45:00,30.8,34,1011.0,Sunny,2.8889120000000004
Greece,Athens,2024-06-17 17:00:00,31.6,35,1013.0,Patchy rain nearby,3.6111400000000002
Greece,Athens,2024-06-19 16:45:00,36.3,19,1014.0,Sunny,6.694498000000001
Greece,Athens,2024-06-20 16:45:00,33.2,22,1012.0,Sunny,9.388964
Greece,Athens,2024-06-21 16:30:00,36.1,24,1010.0,Sunny,6.694498000000001
Greece,Athens,2024-06-22 16:45:00,35.0,27,1007.0,Sunny,5.305598000000001
Greece,Athens,2024-06-23 16:45:00,39.2,11,1005.0,Sunny,4.194478
Greece,Athens,2024-06-24 16:45:00,34.3,30,1006.0,Sunny,4.694482
Greece,Athens,2024-06-25 16:15:00,33.6,27,1011.0,Sunny,6.194494000000001
Greece,Athens,2024-06-26 16:30:00,36.2,27,1012.0,Sunny,5.305598000000001
Greece,Athens,2024-06-27 16:15:00,34.2,23,1008.0,Sunny,6.111160000000001
Greece,Athens,2024-06-28 16:15:00,34.4,30,1008.0,Partly cloudy,4.194478
Greece,Athens,2024-06-29 15:45:00,33.0,23,1011.0,Partly cloudy,7.194502
Greece,Athens,2024-06-30 16:30:00,33.3,23,1012.0,Sunny,6.111160000000001
