Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Senegal,Dakar,2024,5,26.647058823529413,70.0,5.552332,1012.4117647058823,92.3529411764706
Senegal,Dakar,2024,6,27.573333333333334,70.46666666666667,4.575036600000001,1012.7,85.33333333333333
Senegal,Dakar,2024,7,28.086206896551722,75.86206896551724,4.060377310344828,1013.4827586206897,82.93103448275862
Senegal,Dakar,2024,8,28.741935483870968,77.12903225806451,4.399676774193549,1011.9354838709677,77.74193548387096
Senegal,Dakar,2024,9,28.34,82.0,4.2046632666666675,1012.2,71.83333333333333
Senegal,Dakar,2024,10,27.66774193548387,81.51612903225806,4.621900774193549,1012.9032258064516,76.61290322580645
Senegal,Dakar,2024,11,26.153333333333332,76.6,5.6611564,1012.1,82.33333333333333
Senegal,Dakar,2024,12,25.138709677419353,47.03225806451613,6.650590838709678,1014.6774193548387,88.70967741935483
Senegal,Dakar,2025,1,22.32903225806452,52.58064516129032,6.793065096774194,1014.5483870967741,83.06451612903226
Senegal,Dakar,2025,2,20.239285714285717,64.60714285714286,7.210375142857144,1013.6428571428571,67.14285714285714
Senegal,Dakar,2025,3,20.561290322580643,79.7741935483871,8.854013483870968,1013.1935483870968,65.3225806451613
Senegal,Dakar,2025,4,21.3,83.6,6.8944996000000005,1011.4,65.16666666666667
Senegal,Dakar,2025,5,22.783870967741933,84.87096774193549,5.021545548387098,1012.6451612903226,79.35483870967742
Senegal,Dakar,2025,6,25.55,80.6,5.026892066666667,1013.6333333333333,88.0
Senegal,Dakar,2025,7,26.26,76.0,6.316717200000001,1012.6,87.0
