Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Afghanistan,Kabul,2024,5,20.305882352941175,38.05882352941177,3.1993720000000003,1010.0,77.05882352941177
Afghanistan,Kabul,2024,6,25.59,24.833333333333332,4.7528158,1004.9,86.66666666666667
Afghanistan,Kabul,2024,7,31.303448275862067,17.93103448275862,5.75866675862069,998.0,76.55172413793103
Afghanistan,Kabul,2024,8,30.848387096774193,20.548387096774192,5.610259935483871,1001.258064516129,76.7741935483871
Afghanistan,Kabul,2024,9,28.216666666666665,13.733333333333333,3.3953975333333335,1004.8,86.33333333333333
Afghanistan,Kabul,2024,10,21.98709677419355,21.70967741935484,1.7948172258064519,1011.8387096774194,88.06451612903226
Afghanistan,Kabul,2024,11,15.67,27.466666666666665,1.2907510666666668,1015.9,81.5
Afghanistan,Kabul,2024,12,7.174193548387097,22.387096774193548,1.1765327096774194,1018.3225806451613,79.35483870967742
Afghanistan,Kabul,2025,1,1.3129032258064517,58.87096774193548,1.9337072258064518,1022.8064516129032,76.93548387096774
Afghanistan,Kabul,2025,2,4.789285714285714,47.857142857142854,1.983150785714286,1019.3214285714286,76.25
Afghanistan,Kabul,2025,3,11.993548387096775,33.03225806451613,1.7562864516129033,1015.258064516129,75.48387096774194
Afghanistan,Kabul,2025,4,22.986666666666668,18.4,1.8370517333333334,1010.2,87.0
Afghanistan,Kabul,2025,5,27.26774193548387,17.483870967741936,2.995543677419355,1005.8064516129032,86.12903225806451
Afghanistan,Kabul,2025,6,31.013333333333332,13.0,3.368545466666667,1001.8666666666667,80.0
Afghanistan,Kabul,2025,7,34.14,9.2,2.1444616,999.4,80.0
