Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Uruguay,Montevideo,2024,5,11.941176470588236,78.11764705882354,4.143824,1022.2941176470588,69.11764705882354
Uruguay,Montevideo,2024,6,13.463333333333333,81.76666666666667,4.453739333333333,1016.0,66.66666666666667
Uruguay,Montevideo,2024,7,7.541379310344827,81.65517241379311,2.8831648275862074,1024.7241379310344,71.03448275862068
Uruguay,Montevideo,2024,8,10.416129032258064,82.93548387096774,5.2070309032258075,1019.4516129032259,60.645161290322584
Uruguay,Montevideo,2024,9,12.55,87.2,4.455591200000001,1016.2666666666667,63.666666666666664
Uruguay,Montevideo,2024,10,14.203225806451613,91.64516129032258,3.9453720645161297,1016.0322580645161,64.03225806451613
Uruguay,Montevideo,2024,11,16.71333333333333,89.2,4.595407133333334,1013.9,62.166666666666664
Uruguay,Montevideo,2024,12,17.580645161290324,77.45161290322581,4.820827096774194,1013.6129032258065,65.3225806451613
Uruguay,Montevideo,2025,1,20.336666666666666,82.3,4.3435532666666665,1013.0666666666667,72.16666666666667
Uruguay,Montevideo,2025,2,20.814285714285713,90.21428571428571,4.403805071428572,1012.0714285714286,69.28571428571429
Uruguay,Montevideo,2025,3,18.883870967741935,91.2258064516129,4.130857419354839,1015.6451612903226,65.0
Uruguay,Montevideo,2025,4,13.84,88.5,4.224107866666667,1017.3666666666667,62.666666666666664
Uruguay,Montevideo,2025,5,13.003225806451614,90.64516129032258,4.328887677419355,1017.1935483870968,62.096774193548384
Uruguay,Montevideo,2025,6,6.956666666666666,91.16666666666667,4.190774266666667,1018.3,62.333333333333336
Uruguay,Montevideo,2025,7,4.3,93.0,4.2000336,1029.4,57.0
