Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Thailand,Bangkok,2024,5,29.1875,80.0625,2.737869125,1007.25,72.1875
Thailand,Bangkok,2024,6,30.486206896551725,68.34482758620689,4.065166620689656,1007.2413793103449,77.24137931034483
Thailand,Bangkok,2024,7,28.720689655172414,76.24137931034483,3.582404137931035,1005.9310344827586,76.20689655172414
Thailand,Bangkok,2024,8,30.206451612903226,70.93548387096774,3.655943225806452,1006.3548387096774,75.64516129032258
Thailand,Bangkok,2024,9,30.063333333333333,72.76666666666667,3.4259533333333336,1004.6666666666666,73.33333333333333
Thailand,Bangkok,2024,10,31.309677419354838,64.3225806451613,2.189981677419355,1006.5806451612904,73.06451612903226
Thailand,Bangkok,2024,11,31.663333333333334,54.4,2.995394333333334,1008.5,77.33333333333333
Thailand,Bangkok,2024,12,30.33225806451613,46.354838709677416,3.0286980645161297,1009.6129032258065,79.6774193548387
Thailand,Bangkok,2025,1,30.15806451612903,37.70967741935484,2.4561128387096773,1010.516129032258,82.25806451612904
Thailand,Bangkok,2025,2,32.971428571428575,44.42857142857143,3.5684809285714287,1009.2142857142857,78.92857142857143
Thailand,Bangkok,2025,3,33.75806451612903,48.87096774193548,4.487491096774194,1007.483870967742,74.19354838709677
Thailand,Bangkok,2025,4,33.74666666666666,56.266666666666666,4.972262000000001,1006.6,69.0
Thailand,Bangkok,2025,5,31.287096774193547,70.80645161290323,4.2769159354838715,1005.0967741935484,68.70967741935483
Thailand,Bangkok,2025,6,32.99333333333333,58.0,4.318553066666667,1004.8666666666667,74.5
Thailand,Bangkok,2025,7,32.14,59.4,3.7333632000000008,1005.2,76.0
