Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Guatemala,Guatemala City,2024,5,21.529411764705884,82.58823529411765,3.567022,1021.2941176470588,75.88235294117646
Guatemala,Guatemala City,2024,6,19.448275862068964,88.65517241379311,2.3132368965517243,1018.6551724137931,66.89655172413794
Guatemala,Guatemala City,2024,7,17.392857142857142,93.92857142857143,2.802601785714286,1019.1428571428571,63.214285714285715
Guatemala,Guatemala City,2024,8,17.161290322580644,94.12903225806451,3.0681249032258067,1019.5483870967741,62.74193548387097
Guatemala,Guatemala City,2024,9,17.90666666666667,95.53333333333333,1.4472338000000002,1017.6,64.0
Guatemala,Guatemala City,2024,10,16.326666666666668,95.7,1.4768636666666668,1017.2333333333333,63.666666666666664
Guatemala,Guatemala City,2024,11,16.317241379310346,91.93103448275862,1.5412000689655174,1018.0344827586207,65.51724137931035
Guatemala,Guatemala City,2024,12,15.106451612903227,89.0,2.050195612903226,1020.4516129032259,65.0
Guatemala,Guatemala City,2025,1,15.31,89.33333333333333,1.860200066666667,1022.0333333333333,65.33333333333333
Guatemala,Guatemala City,2025,2,16.342857142857145,89.82142857142857,1.638902,1020.8928571428571,65.53571428571429
Guatemala,Guatemala City,2025,3,17.241935483870968,87.12903225806451,1.3889,1020.6451612903226,66.7741935483871
Guatemala,Guatemala City,2025,4,17.073333333333334,87.43333333333334,1.4092705333333335,1020.7666666666667,66.5
Guatemala,Guatemala City,2025,5,19.13,89.46666666666667,1.1509351333333335,1019.9,63.0
Guatemala,Guatemala City,2025,6,17.936666666666667,93.93333333333334,1.1796390666666667,1020.4666666666667,62.833333333333336
Guatemala,Guatemala City,2025,7,18.36,88.0,1.3611220000000002,1022.2,65.0
