Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Austria,Vienna,2024,5,20.647058823529413,60.76470588235294,4.593174,1012.5294117647059,80.0
Austria,Vienna,2024,6,24.936666666666667,53.43333333333333,4.950965533333334,1013.1333333333333,82.83333333333333
Austria,Vienna,2024,7,28.482142857142858,41.07142857142857,4.066500785714286,1014.4642857142857,83.92857142857143
Austria,Vienna,2024,8,29.43548387096774,43.32258064516129,3.8674144516129036,1014.4516129032259,80.0
Austria,Vienna,2024,9,20.09333333333333,60.1,5.305598000000001,1014.7333333333333,68.33333333333333
Austria,Vienna,2024,10,13.583870967741934,73.48387096774194,3.5968029677419358,1020.0322580645161,70.80645161290323
Austria,Vienna,2024,11,5.87,72.63333333333334,3.362989866666667,1023.2,69.16666666666667
Austria,Vienna,2024,12,4.377419354838709,73.41935483870968,3.402356967741936,1023.1935483870968,71.12903225806451
Austria,Vienna,2025,1,3.351612903225807,76.70967741935483,3.5367666451612907,1019.6774193548387,67.58064516129032
Austria,Vienna,2025,2,2.6392857142857147,64.53571428571429,3.603203428571429,1027.142857142857,73.57142857142857
Austria,Vienna,2025,3,9.125806451612902,64.03225806451613,3.0600603225806453,1016.3870967741935,72.09677419354838
Austria,Vienna,2025,4,13.806666666666667,61.7,4.2055892,1017.1,73.16666666666667
Austria,Vienna,2025,5,14.906451612903227,62.806451612903224,3.3387363870967746,1015.9354838709677,67.90322580645162
Austria,Vienna,2025,6,22.98,55.2,3.3722492,1019.7,83.5
Austria,Vienna,2025,7,26.18,41.6,2.5444648,1020.6,96.0
