Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Italy,Rome,2024,5,24.0,53.1764705882353,4.511474,1012.2352941176471,95.29411764705883
Italy,Rome,2024,6,29.32,39.266666666666666,4.849112866666667,1013.5666666666667,84.0
Italy,Rome,2024,7,34.38214285714286,33.392857142857146,4.466305571428572,1012.1785714285714,74.28571428571429
Italy,Rome,2024,8,34.71935483870968,34.70967741935484,3.8136505806451617,1011.7741935483871,74.83870967741936
Italy,Rome,2024,9,25.490000000000002,56.43333333333333,2.9629866666666667,1012.8,86.33333333333333
Italy,Rome,2024,10,21.019354838709678,72.51612903225806,2.6012752903225804,1018.1935483870968,78.87096774193549
Italy,Rome,2024,11,13.916666666666666,74.76666666666667,2.4963162666666667,1020.7666666666667,72.83333333333333
Italy,Rome,2024,12,10.30967741935484,69.70967741935483,2.865614322580645,1019.9677419354839,73.87096774193549
Italy,Rome,2025,1,12.12258064516129,74.45161290322581,3.6631117419354844,1019.6129032258065,70.0
Italy,Rome,2025,2,11.396428571428572,76.78571428571429,2.1101359285714287,1022.3928571428571,71.78571428571429
Italy,Rome,2025,3,13.738709677419356,72.93548387096774,2.6837132258064518,1015.0967741935484,72.74193548387096
Italy,Rome,2025,4,17.06,68.93333333333334,2.5092793333333336,1015.2333333333333,73.16666666666667
Italy,Rome,2025,5,20.47741935483871,64.09677419354838,2.545719290322581,1014.5483870967741,79.19354838709677
Italy,Rome,2025,6,28.703333333333333,46.333333333333336,2.3953895333333337,1017.5333333333333,86.0
Italy,Rome,2025,7,32.96,37.0,2.138906,1016.6,80.0
