Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Cape Verde,Praia,2024,5,27.294117647058822,53.35294117647059,9.251708,1014.8235294117648,85.88235294117646
Cape Verde,Praia,2024,6,27.476666666666667,57.266666666666666,7.9472858,1014.7666666666667,81.16666666666667
Cape Verde,Praia,2024,7,27.179310344827588,70.06896551724138,5.190654551724139,1014.3793103448276,89.3103448275862
Cape Verde,Praia,2024,8,28.338709677419356,69.51612903225806,4.520645483870968,1012.6451612903226,80.96774193548387
Cape Verde,Praia,2024,9,28.126666666666665,75.36666666666666,5.286153400000001,1012.5333333333333,74.33333333333333
Cape Verde,Praia,2024,10,26.458064516129035,80.87096774193549,4.249137935483871,1013.3548387096774,87.90322580645162
Cape Verde,Praia,2024,11,24.310000000000002,70.7,5.0231883333333345,1013.1,87.33333333333333
Cape Verde,Praia,2024,12,24.783870967741933,64.58064516129032,5.845028838709678,1015.483870967742,90.3225806451613
Cape Verde,Praia,2025,1,23.070967741935487,64.3225806451613,7.32443135483871,1015.6451612903226,87.74193548387096
Cape Verde,Praia,2025,2,21.392857142857142,63.82142857142857,7.948476285714286,1014.9642857142857,77.14285714285714
Cape Verde,Praia,2025,3,20.719354838709677,72.19354838709677,7.169412193548388,1014.8709677419355,69.03225806451613
Cape Verde,Praia,2025,4,22.296666666666667,68.66666666666667,6.263939,1013.1333333333333,79.33333333333333
Cape Verde,Praia,2025,5,23.051612903225806,68.12903225806451,6.062772516129033,1014.0645161290323,88.38709677419355
Cape Verde,Praia,2025,6,23.34333333333333,74.4,5.1194854,1014.8666666666667,92.16666666666667
Cape Verde,Praia,2025,7,24.42,70.4,2.4055748,1013.8,100.0
