Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Romania,Bucharest,2024,5,22.647058823529413,40.470588235294116,3.9134300000000004,1015.5882352941177,81.47058823529412
Romania,Bucharest,2024,6,31.826666666666664,34.233333333333334,3.339841533333334,1012.3333333333334,77.16666666666667
Romania,Bucharest,2024,7,33.9,28.785714285714285,3.2649070714285715,1011.75,78.92857142857143
Romania,Bucharest,2024,8,32.97741935483871,29.580645161290324,3.631749483870968,1011.8064516129032,77.41935483870968
Romania,Bucharest,2024,9,25.19333333333333,46.6,3.7787339333333336,1014.0,83.66666666666667
Romania,Bucharest,2024,10,17.648387096774194,52.12903225806452,2.679232903225807,1021.741935483871,81.29032258064517
Romania,Bucharest,2024,11,6.7,68.96666666666667,3.4944724000000003,1024.0,69.33333333333333
Romania,Bucharest,2024,12,6.141935483870968,76.48387096774194,4.0036162580645165,1021.2903225806451,68.54838709677419
Romania,Bucharest,2025,1,7.070967741935483,68.25806451612904,2.8951844516129035,1022.258064516129,75.48387096774194
Romania,Bucharest,2025,2,1.0321428571428573,67.64285714285714,3.144866428571429,1029.9285714285713,74.28571428571429
Romania,Bucharest,2025,3,12.906451612903227,56.12903225806452,3.5278060000000004,1018.3225806451613,76.45161290322581
Romania,Bucharest,2025,4,14.389999999999999,57.2,3.6305846,1017.1666666666666,76.16666666666667
Romania,Bucharest,2025,5,18.29032258064516,62.54838709677419,3.4740421290322585,1013.4516129032259,75.48387096774194
Romania,Bucharest,2025,6,27.65,44.36666666666667,3.043542866666667,1017.6333333333333,86.66666666666667
Romania,Bucharest,2025,7,28.76,36.4,3.6666960000000004,1018.0,86.0
