Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
South Korea,Seoul,2024,5,16.705882352941178,83.11764705882354,2.176488,1012.4117647058823,70.29411764705883
South Korea,Seoul,2024,6,21.733333333333334,72.23333333333333,1.7777920000000003,1007.8666666666667,82.5
South Korea,Seoul,2024,7,25.47142857142857,89.92857142857143,2.8293877142857147,1006.4642857142857,76.78571428571429
South Korea,Seoul,2024,8,28.183870967741935,79.0,1.9077213548387097,1007.0,79.03225806451613
South Korea,Seoul,2024,9,25.613333333333333,80.73333333333333,1.9898307333333336,1012.5333333333333,88.0
South Korea,Seoul,2024,10,18.283870967741933,66.45161290322581,2.3414165806451614,1019.1290322580645,77.41935483870968
South Korea,Seoul,2024,11,11.896666666666667,57.5,2.740762666666667,1021.0,75.0
South Korea,Seoul,2024,12,0.5612903225806452,59.645161290322584,2.825291419354839,1023.1935483870968,76.93548387096774
South Korea,Seoul,2025,1,-0.8258064516129031,64.96774193548387,2.3665063870967744,1023.9354838709677,75.80645161290323
South Korea,Seoul,2025,2,-0.003571428571428749,55.5,3.6835612142857146,1023.7142857142857,74.82142857142857
South Korea,Seoul,2025,3,9.66451612903226,47.38709677419355,4.134441677419355,1017.258064516129,75.48387096774194
South Korea,Seoul,2025,4,15.79,52.93333333333333,4.025032200000001,1010.1,72.66666666666667
South Korea,Seoul,2025,5,20.416129032258063,60.25806451612903,3.595906903225807,1009.8064516129032,81.29032258064517
South Korea,Seoul,2025,6,26.326666666666668,65.03333333333333,3.8861422000000005,1006.1333333333333,85.83333333333333
South Korea,Seoul,2025,7,30.24,80.4,4.0166988,1008.6,74.0
