Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Kazakhstan,Astana,2024,5,14.0,65.17647058823529,6.349724,1013.9411764705883,63.529411764705884
Kazakhstan,Astana,2024,6,24.489655172413794,48.55172413793103,4.231834620689655,1008.5862068965517,85.6896551724138
Kazakhstan,Astana,2024,7,24.451724137931034,50.275862068965516,4.836245586206897,1004.5172413793103,84.82758620689656
Kazakhstan,Astana,2024,8,22.154838709677417,51.806451612903224,4.636237806451613,1007.5483870967741,77.58064516129032
Kazakhstan,Astana,2024,9,15.426666666666668,50.93333333333333,5.1750414000000005,1022.2,72.66666666666667
Kazakhstan,Astana,2024,10,9.661290322580646,55.16129032258065,5.421190322580646,1020.0967741935484,70.48387096774194
Kazakhstan,Astana,2024,11,-2.0833333333333335,79.7,5.411154400000001,1021.0333333333333,68.66666666666667
Kazakhstan,Astana,2024,12,-9.374193548387098,85.64516129032258,4.707922967741935,1027.0967741935483,65.16129032258064
Kazakhstan,Astana,2025,1,-9.187096774193549,80.35483870967742,5.137137870967742,1023.6451612903226,68.06451612903226
Kazakhstan,Astana,2025,2,-6.992857142857143,82.28571428571429,4.3561856428571435,1027.75,70.53571428571429
Kazakhstan,Astana,2025,3,-0.3419354838709677,68.12903225806451,4.973158064516129,1022.3870967741935,72.41935483870968
Kazakhstan,Astana,2025,4,15.896666666666667,43.733333333333334,6.463014666666667,1015.1333333333333,72.66666666666667
Kazakhstan,Astana,2025,5,22.14516129032258,39.225806451612904,5.6478946451612915,1014.4516129032259,80.80645161290323
Kazakhstan,Astana,2025,6,24.85,46.56666666666667,4.838001666666667,1008.2666666666667,80.16666666666667
Kazakhstan,Astana,2025,7,28.2,40.0,6.061159600000001,1007.4,74.0
