Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Uzbekistan,Tashkent,2024,5,23.764705882352942,43.529411764705884,3.820292,1015.8235294117648,88.52941176470588
Uzbekistan,Tashkent,2024,6,33.873333333333335,19.866666666666667,4.108366200000001,1006.6666666666666,77.66666666666667
Uzbekistan,Tashkent,2024,7,35.93448275862069,17.482758620689655,4.52589827586207,1002.6206896551724,76.20689655172414
Uzbekistan,Tashkent,2024,8,35.52903225806452,15.935483870967742,4.308278193548387,1006.1935483870968,76.7741935483871
Uzbekistan,Tashkent,2024,9,28.25,19.933333333333334,3.715770466666667,1014.4333333333333,84.33333333333333
Uzbekistan,Tashkent,2024,10,20.919354838709676,36.225806451612904,2.413101741935484,1018.3225806451613,87.58064516129032
Uzbekistan,Tashkent,2024,11,14.286666666666667,47.0,1.9463118666666668,1021.9333333333333,75.66666666666667
Uzbekistan,Tashkent,2024,12,4.696774193548387,56.225806451612904,1.663991806451613,1026.7096774193549,75.64516129032258
Uzbekistan,Tashkent,2025,1,7.225806451612903,50.354838709677416,1.65771935483871,1026.032258064516,76.93548387096774
Uzbekistan,Tashkent,2025,2,9.903571428571428,48.107142857142854,1.9315630714285716,1020.9642857142857,77.85714285714286
Uzbekistan,Tashkent,2025,3,16.5,40.25806451612903,2.216863612903226,1020.0645161290323,78.87096774193549
Uzbekistan,Tashkent,2025,4,25.733333333333334,30.4,2.666688,1015.4,91.0
Uzbekistan,Tashkent,2025,5,32.00967741935484,19.967741935483872,3.5071965161290324,1011.6451612903226,80.96774193548387
Uzbekistan,Tashkent,2025,6,34.80333333333333,18.3,2.8444672,1008.0666666666667,79.0
Uzbekistan,Tashkent,2025,7,37.980000000000004,16.6,3.1833587999999997,1004.6,78.0
