Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Hungary,Budapest,2024,5,23.294117647058822,50.76470588235294,4.22389,1012.7647058823529,83.82352941176471
Hungary,Budapest,2024,6,26.866666666666667,49.0,3.912994266666667,1013.0,80.83333333333333
Hungary,Budapest,2024,7,31.279310344827586,35.0,3.9712961379310348,1013.2068965517242,76.55172413793103
Hungary,Budapest,2024,8,31.351612903225806,34.96774193548387,3.0295941290322586,1013.4193548387096,81.29032258064517
Hungary,Budapest,2024,9,21.946666666666665,55.36666666666667,4.207441066666667,1014.2666666666667,75.5
Hungary,Budapest,2024,10,14.577419354838709,66.2258064516129,3.0591642580645164,1020.741935483871,74.19354838709677
Hungary,Budapest,2024,11,6.053333333333333,70.83333333333333,2.459278933333334,1023.2666666666667,72.83333333333333
Hungary,Budapest,2024,12,4.77741935483871,74.25806451612904,2.6003792258064515,1022.8064516129032,69.6774193548387
Hungary,Budapest,2025,1,4.135483870967741,78.35483870967742,3.0591642580645164,1021.0322580645161,69.03225806451613
Hungary,Budapest,2025,2,2.8249999999999997,62.107142857142854,2.1934699285714285,1028.0714285714287,75.0
Hungary,Budapest,2025,3,10.879999999999999,60.5,2.7703925333333337,1016.4333333333333,72.66666666666667
Hungary,Budapest,2025,4,16.05,52.1,3.757437466666667,1016.6,77.33333333333333
Hungary,Budapest,2025,5,16.25483870967742,58.58064516129032,3.3037898709677425,1014.5806451612904,75.64516129032258
Hungary,Budapest,2025,6,25.183333333333334,44.43333333333333,3.750955933333334,1018.9666666666667,90.0
Hungary,Budapest,2025,7,27.439999999999998,35.4,1.6777912000000001,1020.0,92.0
