Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Lebanon,Beirut,2024,5,24.941176470588236,63.88235294117647,4.189576,1014.0588235294117,96.17647058823529
Lebanon,Beirut,2024,6,28.61,66.56666666666666,3.4852130666666667,1008.5,84.66666666666667
Lebanon,Beirut,2024,7,30.260714285714283,64.60714285714286,4.636941857142857,1006.0357142857143,77.14285714285714
Lebanon,Beirut,2024,8,29.71935483870968,63.87096774193548,3.8208190967741933,1008.258064516129,84.51612903225806
Lebanon,Beirut,2024,9,29.696666666666665,59.2,4.210218866666667,1011.9333333333333,79.0
Lebanon,Beirut,2024,10,25.02258064516129,53.29032258064516,3.5672328387096774,1015.4193548387096,93.2258064516129
Lebanon,Beirut,2024,11,21.296666666666667,59.63333333333333,3.75003,1019.3,89.66666666666667
Lebanon,Beirut,2024,12,18.216129032258067,54.064516129032256,3.956124838709678,1019.9354838709677,74.03225806451613
Lebanon,Beirut,2025,1,18.864516129032257,53.61290322580645,2.9095214838709684,1022.6451612903226,78.70967741935483
Lebanon,Beirut,2025,2,14.821428571428571,54.5,3.8938803571428577,1020.75,71.78571428571429
Lebanon,Beirut,2025,3,20.033333333333335,56.2,3.399101266666667,1018.3666666666667,83.16666666666667
Lebanon,Beirut,2025,4,21.433333333333334,57.4,4.611148,1014.6,81.33333333333333
Lebanon,Beirut,2025,5,24.62258064516129,62.16129032258065,4.595914903225807,1013.7741935483871,92.90322580645162
Lebanon,Beirut,2025,6,27.029999999999998,67.76666666666667,4.015772866666667,1011.1,91.66666666666667
Lebanon,Beirut,2025,7,29.1,62.0,4.86115,1009.4,72.0
