Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
South Korea,Seoul,2025-05-01 18:00:00,14.3,100,1005.0,Mist,2.3889080000000003
South Korea,Seoul,2025-05-02 18:00:00,16.3,48,1010.0,Cloudy,6.305606
South Korea,Seoul,2025-05-03 18:00:00,14.4,77,1007.0,Partly cloudy,4.611148000000001
South Korea,Seoul,2025-05-04 17:45:00,18.0,39,1011.0,Sunny,6.805610000000001
South Korea,Seoul,2025-05-05 18:00:00,14.1,55,1010.0,Partly Cloudy,2.3055740000000005
South Korea,Seoul,2025-05-06 18:00:00,18.3,49,1006.0,Partly Cloudy,4.805594000000001
South Korea,Seoul,2025-05-07 17:45:00,18.1,52,1013.0,Sunny,4.500036000000001
South Korea,Seoul,2025-05-08 17:45:00,21.3,49,1015.0,Sunny,2.6944660000000002
South Korea,Seoul,2025-05-09 18:15:00,14.2,88,1005.0,Light rain,4.805594000000001
South Korea,Seoul,2025-05-10 18:00:00,12.1,94,1001.0,Light rain,3.5000280000000004
South Korea,Seoul,2025-05-11 17:45:00,19.2,60,1005.0,Sunny,2.805578
South Korea,Seoul,2025-05-12 18:00:00,23.3,41,1010.0,Sunny,4.111144
South Korea,Seoul,2025-05-13 18:15:00,24.1,29,1015.0,Partly Cloudy,4.388924
South Korea,Seoul,2025-05-14 18:15:00,24.1,54,1014.0,Cloudy,4.194478
South Korea,Seoul,2025-05-15 18:00:00,16.2,88,1015.0,Fog,1.0000080000000002
South Korea,Seoul,2025-05-16 18:00:00,19.2,94,1010.0,Light rain,1.0000080000000002
South Korea,Seoul,2025-05-17 17:45:00,19.3,78,1004.0,Light rain,5.3889320000000005
South Korea,Seoul,2025-05-18 17:45:00,19.1,43,1010.0,Sunny,5.611156
South Korea,Seoul,2025-05-19 18:00:00,18.3,83,1003.0,Partly cloudy,4.194478
South Korea,Seoul,2025-05-20 18:00:00,26.4,74,1007.0,Partly cloudy,5.111152
South Korea,Seoul,2025-05-21 17:45:00,24.4,74,1005.0,Cloudy,1.11112
South Korea,Seoul,2025-05-22 17:45:00,27.1,45,1007.0,Patchy rain nearby,1.611124
South Korea,Seoul,2025-05-23 18:00:00,22.3,43,1010.0,Light drizzle,1.0000080000000002
South Korea,Seoul,2025-05-24 17:45:00,17.0,63,1009.0,Partly cloudy,1.8055700000000001
South Korea,Seoul,2025-05-25 17:30:00,22.2,50,1014.0,Sunny,4.111144
South Korea,Seoul,2025-05-26 18:00:00,25.2,47,1016.0,Sunny,3.6111400000000002
South Korea,Seoul,2025-05-27 18:00:00,25.3,44,1016.0,Partly Cloudy,3.388916
South Korea,Seoul,2025-05-28 17:45:00,23.4,57,1017.0,Sunny,4.888928000000001
South Korea,Seoul,2025-05-29 17:45:00,24.4,54,1013.0,Thundery outbreaks in nearby,4.111144
South Korea,Seoul,2025-05-30 17:45:00,27.0,42,1011.0,Sunny,1.11112
South Korea,Seoul,2025-05-31 17:45:00,24.3,54,1010.0,Sunny,4.194478
