Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
Russia,Moscow,2025-02-01 13:30:00,3.3,93,1016.0,Overcast,4.611148000000001
Russia,Moscow,2025-02-02 13:15:00,0.2,86,1013.0,Moderate snow,4.194478
Russia,Moscow,2025-02-03 13:30:00,0.4,69,1014.0,Partly cloudy,2.6111320000000005
Russia,Moscow,2025-02-04 13:30:00,-1.7,93,1023.0,Mist,1.0000080000000002
Russia,Moscow,2025-02-05 13:30:00,-0.9,86,1031.0,Light snow,4.3055900000000005
Russia,Moscow,2025-02-06 13:15:00,-0.9,69,1040.0,Partly cloudy,2.6111320000000005
Russia,Moscow,2025-02-07 13:30:00,-3.8,68,1051.0,Partly cloudy,3.111136
Russia,Moscow,2025-02-08 13:30:00,-3.9,86,1050.0,Overcast,1.694458
Russia,Moscow,2025-02-09 13:15:00,-3.9,86,1044.0,Overcast,1.0000080000000002
Russia,Moscow,2025-02-10 13:30:00,-3.8,86,1036.0,Mist,1.5000120000000003
Russia,Moscow,2025-02-11 13:15:00,-5.6,79,1041.0,Overcast,1.8889040000000001
Russia,Moscow,2025-02-12 13:15:00,-7.9,92,1031.0,Partly cloudy,3.388916
Russia,Moscow,2025-02-13 13:30:00,-7.6,85,1021.0,Light snow,2.8889120000000004
Russia,Moscow,2025-02-14 13:00:00,-5.7,73,1011.0,Partly cloudy,1.694458
Russia,Moscow,2025-02-15 13:15:00,-7.7,67,1010.0,Light snow,4.3055900000000005
Russia,Moscow,2025-02-16 13:15:00,-8.7,79,1008.0,Light snow,4.3055900000000005
Russia,Moscow,2025-02-17 13:15:00,-9.8,67,1016.0,Light snow,4.694482
Russia,Moscow,2025-02-18 13:15:00,-8.0,73,1018.0,Partly cloudy,2.6944660000000002
Russia,Moscow,2025-02-19 13:15:00,-4.6,73,1018.0,Light snow,1.8889040000000001
Russia,Moscow,2025-02-20 13:00:00,-7.8,67,1031.0,Partly cloudy,2.3055740000000005
Russia,Moscow,2025-02-21 13:00:00,-4.8,68,1038.0,Sunny,2.3889080000000003
Russia,Moscow,2025-02-22 13:00:00,-2.9,54,1035.0,Sunny,2.6111320000000005
Russia,Moscow,2025-02-23 13:15:00,-3.7,68,1033.0,Sunny,1.5000120000000003
Russia,Moscow,2025-02-24 13:00:00,-4.9,42,1027.0,Sunny,3.3055820000000002
Russia,Moscow,2025-02-25 13:00:00,-1.9,24,1023.0,Sunny,1.0000080000000002
Russia,Moscow,2025-02-26 13:00:00,-1.0,47,1023.0,Sunny,2.6111320000000005
Russia,Moscow,2025-02-27 12:45:00,0.1,43,1026.0,Sunny,1.694458
Russia,Moscow,2025-02-28 13:00:00,1.3,44,1026.0,Sunny,1.694458
