Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Kenya,Nairobi,2024,5,23.711764705882356,58.8235294117647,3.5114660000000004,1021.0588235294117,95.29411764705883
Kenya,Nairobi,2024,6,22.39,55.36666666666667,3.3278044,1021.2333333333333,88.5
Kenya,Nairobi,2024,7,22.26551724137931,53.89655172413793,3.0469592413793105,1019.551724137931,84.65517241379311
Kenya,Nairobi,2024,8,22.812903225806455,48.16129032258065,3.31543870967742,1019.3225806451613,90.0
Kenya,Nairobi,2024,9,24.63,40.96666666666667,2.915764066666667,1021.5666666666667,91.66666666666667
Kenya,Nairobi,2024,10,23.92258064516129,46.61290322580645,3.5985950967741935,1021.483870967742,95.80645161290323
Kenya,Nairobi,2024,11,22.353333333333335,60.2,4.1639222,1022.7333333333333,89.83333333333333
Kenya,Nairobi,2024,12,24.309677419354838,46.70967741935484,4.632653548387098,1019.0645161290323,93.2258064516129
Kenya,Nairobi,2025,1,25.04516129032258,41.12903225806452,4.285876580645161,1021.3548387096774,95.80645161290323
Kenya,Nairobi,2025,2,25.335714285714285,38.607142857142854,5.290716928571429,1021.4642857142857,89.82142857142857
Kenya,Nairobi,2025,3,24.248387096774195,51.38709677419355,4.388027935483872,1021.9677419354839,90.96774193548387
Kenya,Nairobi,2025,4,22.25,62.43333333333333,3.0203945333333335,1023.2,93.5
Kenya,Nairobi,2025,5,21.725806451612904,61.38709677419355,2.6675840645161295,1025.1290322580646,88.38709677419355
Kenya,Nairobi,2025,6,20.143333333333334,64.73333333333333,2.5787243333333336,1025.4,77.83333333333333
Kenya,Nairobi,2025,7,17.52,78.8,2.22224,1026.4,66.0
