Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
United Arab Emirates,Abu Dhabi,2025-06-01 12:45:00,37.3,33,1003.0,Sunny,4.388924
United Arab Emirates,Abu Dhabi,2025-06-02 13:00:00,40.0,22,1001.0,Sunny,4.805594000000001
United Arab Emirates,Abu Dhabi,2025-06-03 13:00:00,37.4,37,1000.0,Sunny,6.500052
United Arab Emirates,Abu Dhabi,2025-06-04 13:00:00,35.2,42,1001.0,Sunny,7.111168000000001
United Arab Emirates,Abu Dhabi,2025-06-05 12:45:00,36.3,37,1003.0,Sunny,4.694482
United Arab Emirates,Abu Dhabi,2025-06-06 12:45:00,34.1,34,1006.0,Sunny,6.694498000000001
United Arab Emirates,Abu Dhabi,2025-06-07 12:45:00,35.1,42,1006.0,Sunny,3.3055820000000002
United Arab Emirates,Abu Dhabi,2025-06-08 13:00:00,35.3,53,1005.0,Sunny,6.111160000000001
United Arab Emirates,Abu Dhabi,2025-06-09 13:00:00,40.1,26,1005.0,Sunny,4.805594000000001
United Arab Emirates,Abu Dhabi,2025-06-10 13:00:00,42.2,18,1003.0,Sunny,4.3055900000000005
United Arab Emirates,Abu Dhabi,2025-06-11 13:00:00,41.3,30,1003.0,Sunny,4.388924
United Arab Emirates,Abu Dhabi,2025-06-12 12:45:00,41.4,22,1002.0,Sunny,1.5000120000000003
United Arab Emirates,Abu Dhabi,2025-06-13 13:00:00,42.3,22,1002.0,Sunny,6.305606
United Arab Emirates,Abu Dhabi,2025-06-14 13:00:00,42.1,18,1001.0,Sunny,4.194478
United Arab Emirates,Abu Dhabi,2025-06-15 12:45:00,40.3,16,998.0,Sunny,4.888928000000001
United Arab Emirates,Abu Dhabi,2025-06-16 13:00:00,33.0,61,996.0,Sunny,4.888928000000001
United Arab Emirates,Abu Dhabi,2025-06-17 13:00:00,41.1,36,996.0,Sunny,6.388940000000001
United Arab Emirates,Abu Dhabi,2025-06-18 13:15:00,32.8,61,998.0,Sunny,4.111144
United Arab Emirates,Abu Dhabi,2025-06-19 13:15:00,38.1,33,998.0,Sunny,6.388940000000001
United Arab Emirates,Abu Dhabi,2025-06-20 13:00:00,37.2,42,998.0,Sunny,4.805594000000001
United Arab Emirates,Abu Dhabi,2025-06-21 13:00:00,37.3,45,999.0,Sunny,3.388916
United Arab Emirates,Abu Dhabi,2025-06-22 12:45:00,38.3,38,999.0,Sunny,4.694482
United Arab Emirates,Abu Dhabi,2025-06-23 13:00:00,39.1,21,997.0,Sunny,3.6111400000000002
United Arab Emirates,Abu Dhabi,2025-06-24 13:00:00,38.2,42,996.0,Sunny,7.50006
United Arab Emirates,Abu Dhabi,2025-06-25 13:00:00,37.2,51,995.0,Sunny,7.305614000000001
United Arab Emirates,Abu Dhabi,2025-06-26 13:00:00,38.1,35,996.0,Sunny,4.388924
United Arab Emirates,Abu Dhabi,2025-06-27 13:00:00,37.3,60,996.0,Sunny,6.000048000000001
United Arab Emirates,Abu Dhabi,2025-06-28 12:45:00,38.1,57,994.0,Sunny,5.111152
United Arab Emirates,Abu Dhabi,2025-06-29 12:45:00,38.0,42,994.0,Partly Cloudy,5.3889320000000005
United Arab Emirates,Abu Dhabi,2025-06-30 12:30:00,42.1,15,994.0,Sunny,5.111152
