Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Congo,Brazzaville,2024,5,31.68823529411765,58.1764705882353,2.5032880000000004,1010.5294117647059,80.58823529411765
Congo,Brazzaville,2024,6,31.75172413793103,48.275862068965516,2.159021103448276,1011.0,82.75862068965517
Congo,Brazzaville,2024,7,30.620689655172413,47.793103448275865,2.528755862068966,1013.0,83.79310344827586
Congo,Brazzaville,2024,8,31.89032258064516,42.29032258064516,3.072605225806452,1012.3225806451613,80.96774193548387
Congo,Brazzaville,2024,9,28.716666666666665,62.06666666666667,2.4333528,1014.1333333333333,85.16666666666667
Congo,Brazzaville,2024,10,28.06451612903226,69.06451612903226,2.2464337419354843,1014.2903225806451,79.51612903225806
Congo,Brazzaville,2024,11,27.113333333333333,76.16666666666667,1.3472330000000001,1013.3333333333334,78.5
Congo,Brazzaville,2024,12,29.270967741935483,67.90322580645162,1.3414085806451612,1012.1290322580645,79.35483870967742
Congo,Brazzaville,2025,1,28.335483870967742,70.03225806451613,1.8154267096774195,1013.1935483870968,84.51612903225806
Congo,Brazzaville,2025,2,27.582142857142856,74.67857142857143,1.510924785714286,1013.3571428571429,83.03571428571429
Congo,Brazzaville,2025,3,27.641935483870967,75.03225806451613,1.775103806451613,1013.8709677419355,85.16129032258064
Congo,Brazzaville,2025,4,26.970000000000002,79.43333333333334,1.4129742666666667,1013.9,80.83333333333333
Congo,Brazzaville,2025,5,25.97741935483871,83.16129032258064,1.2948132258064518,1015.6129032258065,85.3225806451613
Congo,Brazzaville,2025,6,25.220000000000002,79.96666666666667,1.8490888666666667,1016.6333333333333,91.66666666666667
Congo,Brazzaville,2025,7,24.4,73.4,2.2555736000000004,1017.8,90.0
