Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
Netherlands,Amsterdam,2025-02-01 11:30:00,3.1,93,1033.0,Sunny,2.111128
Netherlands,Amsterdam,2025-02-02 11:15:00,1.2,80,1024.0,Sunny,2.805578
Netherlands,Amsterdam,2025-02-03 11:30:00,3.2,87,1027.0,Sunny,3.111136
Netherlands,Amsterdam,2025-02-04 11:30:00,3.0,93,1026.0,Overcast,4.500036000000001
Netherlands,Amsterdam,2025-02-05 11:30:00,7.2,93,1036.0,Fog,2.805578
Netherlands,Amsterdam,2025-02-06 11:15:00,5.2,93,1044.0,Partly cloudy,4.111144
Netherlands,Amsterdam,2025-02-07 11:15:00,4.2,70,1030.0,Partly cloudy,8.305622
Netherlands,Amsterdam,2025-02-08 11:30:00,4.4,81,1020.0,Partly cloudy,4.000032000000001
Netherlands,Amsterdam,2025-02-09 11:30:00,4.3,81,1029.0,Sunny,3.6944740000000005
Netherlands,Amsterdam,2025-02-10 11:30:00,3.1,75,1026.0,Partly cloudy,6.388940000000001
Netherlands,Amsterdam,2025-02-11 11:15:00,3.2,87,1017.0,Light rain,4.694482
Netherlands,Amsterdam,2025-02-12 11:15:00,4.0,100,1017.0,Mist,1.0000080000000002
Netherlands,Amsterdam,2025-02-13 11:15:00,1.2,80,1022.0,Partly cloudy,4.000032000000001
Netherlands,Amsterdam,2025-02-14 11:00:00,2.3,80,1028.0,Sunny,2.6944660000000002
Netherlands,Amsterdam,2025-02-15 11:15:00,3.1,70,1025.0,Partly cloudy,2.194462
Netherlands,Amsterdam,2025-02-16 11:15:00,2.2,64,1023.0,Sunny,5.305598000000001
Netherlands,Amsterdam,2025-02-17 11:15:00,0.1,74,1025.0,Sunny,3.0000240000000007
Netherlands,Amsterdam,2025-02-18 11:15:00,0.3,64,1027.0,Sunny,4.611148000000001
Netherlands,Amsterdam,2025-02-19 11:15:00,1.4,55,1022.0,Sunny,5.694490000000001
Netherlands,Amsterdam,2025-02-20 11:00:00,6.3,87,1018.0,Partly cloudy,4.694482
Netherlands,Amsterdam,2025-02-21 11:00:00,12.3,82,1017.0,Sunny,5.500044000000001
Netherlands,Amsterdam,2025-02-22 11:15:00,10.2,94,1012.0,Light rain,5.305598000000001
Netherlands,Amsterdam,2025-02-23 11:15:00,8.3,93,1026.0,Partly cloudy,4.694482
Netherlands,Amsterdam,2025-02-24 11:00:00,10.1,87,1013.0,Light rain,6.888944000000001
Netherlands,Amsterdam,2025-02-25 11:00:00,7.3,100,1013.0,Mist,3.3055820000000002
Netherlands,Amsterdam,2025-02-26 11:00:00,8.2,81,1016.0,Partly cloudy,3.8889200000000006
Netherlands,Amsterdam,2025-02-27 10:45:00,7.2,87,1013.0,Light rain,4.611148000000001
Netherlands,Amsterdam,2025-02-28 11:00:00,6.3,87,1026.0,Partly cloudy,3.8055860000000004
