Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Argentina,Buenos Aires,2024,5,11.235294117647058,75.6470588235294,3.127476,1022.7647058823529,71.17647058823529
Argentina,Buenos Aires,2024,6,13.55,79.43333333333334,3.5342875333333335,1015.7666666666667,70.66666666666667
Argentina,Buenos Aires,2024,7,6.796428571428572,78.32142857142857,2.3402965,1025.107142857143,73.39285714285714
Argentina,Buenos Aires,2024,8,9.764516129032257,84.83870967741936,3.4193821935483872,1019.5806451612904,65.0
Argentina,Buenos Aires,2024,9,12.383333333333333,82.06666666666666,3.1963218666666666,1015.8,70.16666666666667
Argentina,Buenos Aires,2024,10,14.780645161290321,84.38709677419355,2.7795921290322583,1015.3225806451613,66.93548387096774
Argentina,Buenos Aires,2024,11,17.709999999999997,83.9,2.9685422666666668,1013.3,71.66666666666667
Argentina,Buenos Aires,2024,12,17.838709677419356,74.61290322580645,3.3387363870967746,1013.5806451612904,72.74193548387096
Argentina,Buenos Aires,2025,1,21.716666666666665,77.33333333333333,2.775948133333334,1012.4333333333333,87.16666666666667
Argentina,Buenos Aires,2025,2,21.567857142857143,81.85714285714286,2.7867286428571427,1011.2142857142857,80.89285714285714
Argentina,Buenos Aires,2025,3,18.551612903225806,88.58064516129032,2.499123935483871,1015.0,71.12903225806451
Argentina,Buenos Aires,2025,4,13.693333333333333,87.46666666666667,2.498168133333334,1017.4666666666667,67.33333333333333
Argentina,Buenos Aires,2025,5,13.296774193548387,89.61290322580645,2.413997806451613,1016.741935483871,62.903225806451616
Argentina,Buenos Aires,2025,6,7.88,81.23333333333333,2.6796510666666666,1018.6,68.33333333333333
Argentina,Buenos Aires,2025,7,4.44,75.8,1.9611268,1029.2,74.0
