Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Gambia,Banjul,2024,5,32.8235294117647,47.8235294117647,3.50493,1011.4117647058823,78.52941176470588
Gambia,Banjul,2024,6,31.53103448275862,56.172413793103445,3.373590206896552,1012.1379310344828,81.37931034482759
Gambia,Banjul,2024,7,29.0,75.64285714285714,3.3522093571428573,1013.3928571428571,79.28571428571429
Gambia,Banjul,2024,8,28.261290322580646,78.64516129032258,3.816338774193549,1012.258064516129,75.80645161290323
Gambia,Banjul,2024,9,27.553333333333335,83.8,3.2166924000000003,1012.1,76.5
Gambia,Banjul,2024,10,27.338709677419356,81.54838709677419,4.349497161290323,1012.9354838709677,80.48387096774194
Gambia,Banjul,2024,11,25.959999999999997,64.1,4.478739533333334,1011.9666666666667,88.0
Gambia,Banjul,2024,12,25.154838709677417,39.645161290322584,5.595922903225807,1013.8387096774194,93.2258064516129
Gambia,Banjul,2025,1,23.84193548387097,31.677419354838708,6.355785612903226,1013.4193548387096,87.41935483870968
Gambia,Banjul,2025,2,22.707142857142856,38.42857142857143,6.025841857142858,1012.3571428571429,89.10714285714286
Gambia,Banjul,2025,3,22.683870967741935,58.38709677419355,4.877279161290323,1011.9354838709677,87.74193548387096
Gambia,Banjul,2025,4,23.666666666666668,66.3,4.101884666666667,1010.6,87.0
Gambia,Banjul,2025,5,24.26451612903226,77.80645161290323,2.9104175483870973,1012.1935483870968,88.87096774193549
Gambia,Banjul,2025,6,26.003333333333334,83.03333333333333,4.026884066666667,1013.3666666666667,89.0
Gambia,Banjul,2025,7,26.24,87.2,6.5611636,1012.8,81.0
