Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Benin,Porto-Novo,2024,5,30.864705882352943,72.47058823529412,5.632398000000001,1010.8235294117648,67.05882352941177
Benin,Porto-Novo,2024,6,29.709999999999997,75.03333333333333,5.035225466666668,1011.8,67.66666666666667
Benin,Porto-Novo,2024,7,28.114285714285717,74.39285714285714,5.921674357142857,1013.9285714285714,68.21428571428571
Benin,Porto-Novo,2024,8,28.135483870967743,70.74193548387096,6.136249806451613,1013.8709677419355,70.96774193548387
Benin,Porto-Novo,2024,9,28.42,76.53333333333333,4.804668066666666,1013.7666666666667,77.5
Benin,Porto-Novo,2024,10,28.093548387096774,79.12903225806451,2.467761677419355,1013.483870967742,78.87096774193549
Benin,Porto-Novo,2024,11,28.81,78.1,1.7055692,1012.1333333333333,71.83333333333333
Benin,Porto-Novo,2024,12,31.39032258064516,55.0,1.6263570967741938,1012.1290322580645,80.0
Benin,Porto-Novo,2025,1,30.916129032258063,67.58064516129032,2.235680967741936,1011.8387096774194,78.06451612903226
Benin,Porto-Novo,2025,2,30.682142857142857,76.25,2.8452608571428573,1010.5357142857143,77.67857142857143
Benin,Porto-Novo,2025,3,31.20967741935484,74.2258064516129,3.9399956774193554,1010.7096774193549,79.35483870967742
Benin,Porto-Novo,2025,4,29.733333333333334,77.33333333333333,3.662992266666667,1010.5,76.5
Benin,Porto-Novo,2025,5,29.293548387096774,77.7741935483871,3.1218887741935486,1012.6774193548387,71.29032258064517
Benin,Porto-Novo,2025,6,27.326666666666664,83.56666666666666,2.8000224000000005,1014.2666666666667,72.5
Benin,Porto-Novo,2025,7,27.4,81.0,3.622251200000001,1015.4,86.0
