Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Liberia,Monrovia,2024,5,30.705882352941178,74.58823529411765,3.820292,1011.5882352941177,73.52941176470588
Liberia,Monrovia,2024,6,28.372413793103448,82.58620689655173,3.855394827586207,1012.8275862068965,69.48275862068965
Liberia,Monrovia,2024,7,26.644827586206898,81.51724137931035,4.7835631724137935,1015.2758620689655,69.82758620689656
Liberia,Monrovia,2024,8,25.79032258064516,81.03225806451613,5.060972387096775,1014.7741935483871,68.2258064516129
Liberia,Monrovia,2024,9,25.896666666666665,86.9,3.2203961333333333,1014.3666666666667,72.33333333333333
Liberia,Monrovia,2024,10,25.9,89.3225806451613,2.0412349677419357,1013.8387096774194,76.7741935483871
Liberia,Monrovia,2024,11,26.936666666666667,88.63333333333334,1.6935320666666667,1012.3666666666667,80.0
Liberia,Monrovia,2024,12,28.25483870967742,77.74193548387096,1.6514469032258066,1012.7096774193549,77.74193548387096
Liberia,Monrovia,2025,1,27.9741935483871,81.58064516129032,1.8763590967741937,1012.6129032258065,80.0
Liberia,Monrovia,2025,2,28.22142857142857,80.21428571428571,2.2480338571428575,1011.5,81.25
Liberia,Monrovia,2025,3,27.335483870967742,82.83870967741936,2.521525548387097,1012.1290322580645,82.58064516129032
Liberia,Monrovia,2025,4,27.096666666666668,87.23333333333333,1.9157560666666669,1011.4,75.66666666666667
Liberia,Monrovia,2025,5,26.480645161290322,89.70967741935483,1.913993806451613,1013.0322580645161,79.51612903225806
Liberia,Monrovia,2025,6,25.526666666666664,91.66666666666667,2.5435388666666667,1014.9333333333333,78.16666666666667
Liberia,Monrovia,2025,7,25.04,93.0,3.2833596,1015.4,71.0
