Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
North Korea,Pyongyang,2024,5,16.66470588235294,69.05882352941177,2.3627640000000003,1011.8235294117648,71.17647058823529
North Korea,Pyongyang,2024,6,20.42,67.23333333333333,1.4333448000000002,1007.4666666666667,81.66666666666667
North Korea,Pyongyang,2024,7,23.57857142857143,90.67857142857143,3.053595857142857,1004.8571428571429,72.5
North Korea,Pyongyang,2024,8,25.05483870967742,86.54838709677419,1.7571825161290324,1006.9354838709677,79.6774193548387
North Korea,Pyongyang,2024,9,22.029999999999998,79.26666666666667,2.346315066666667,1013.3333333333334,78.5
North Korea,Pyongyang,2024,10,15.780645161290321,62.645161290322584,2.617404451612903,1019.6129032258065,77.09677419354838
North Korea,Pyongyang,2024,11,8.33,55.0,2.8676155333333337,1021.9,76.0
North Korea,Pyongyang,2024,12,-1.5838709677419356,51.32258064516129,2.744645612903226,1023.7096774193549,77.09677419354838
North Korea,Pyongyang,2025,1,-3.0387096774193547,58.096774193548384,2.8351481290322584,1024.3548387096773,75.64516129032258
North Korea,Pyongyang,2025,2,-3.3892857142857147,64.60714285714286,3.9236425,1024.1785714285713,72.32142857142857
North Korea,Pyongyang,2025,3,8.535483870967743,38.96774193548387,4.6389260000000005,1017.2258064516129,75.80645161290323
North Korea,Pyongyang,2025,4,14.49,48.266666666666666,4.700037600000001,1009.6333333333333,73.33333333333333
North Korea,Pyongyang,2025,5,19.361290322580647,54.064516129032256,4.883551612903227,1009.4193548387096,75.48387096774194
North Korea,Pyongyang,2025,6,25.6,56.13333333333333,4.454665266666667,1005.4,85.0
North Korea,Pyongyang,2025,7,28.28,82.2,4.061143599999999,1006.6,60.0
