Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
Ukraine,Kyiv,2025-02-01 12:30:00,4.8,54,1025.0,Overcast,5.111152
Ukraine,Kyiv,2025-02-02 12:15:00,2.3,62,1024.0,Overcast,4.000032000000001
Ukraine,Kyiv,2025-02-03 12:30:00,1.5,54,1021.0,Partly Cloudy,3.8055860000000004
Ukraine,Kyiv,2025-02-04 12:30:00,-0.0,72,1026.0,Moderate or heavy snow showers,4.000032000000001
Ukraine,Kyiv,2025-02-05 12:30:00,-0.2,58,1029.0,Partly Cloudy,4.888928000000001
Ukraine,Kyiv,2025-02-06 12:15:00,-0.3,66,1038.0,Light snow showers,2.805578
Ukraine,Kyiv,2025-02-07 12:30:00,-0.7,70,1045.0,Sunny,3.8889200000000006
Ukraine,Kyiv,2025-02-08 12:30:00,-1.8,65,1046.0,Sunny,3.8889200000000006
Ukraine,Kyiv,2025-02-09 12:30:00,-2.1,64,1043.0,Sunny,3.3055820000000002
Ukraine,Kyiv,2025-02-10 12:15:00,-2.6,58,1036.0,Partly Cloudy,2.6111320000000005
Ukraine,Kyiv,2025-02-11 12:15:00,-2.7,64,1040.0,Sunny,2.6944660000000002
Ukraine,Kyiv,2025-02-12 12:15:00,-2.6,43,1037.0,Sunny,1.5000120000000003
Ukraine,Kyiv,2025-02-13 12:30:00,-1.2,42,1027.0,Sunny,2.6111320000000005
Ukraine,Kyiv,2025-02-14 12:00:00,0.3,61,1014.0,Cloudy,3.8889200000000006
Ukraine,Kyiv,2025-02-15 12:15:00,-4.4,62,1019.0,Light freezing rain,5.500044000000001
Ukraine,Kyiv,2025-02-16 12:15:00,-3.6,67,1020.0,Light freezing rain,2.50002
Ukraine,Kyiv,2025-02-17 12:15:00,-5.1,59,1027.0,Sunny,2.6944660000000002
Ukraine,Kyiv,2025-02-18 12:15:00,-3.7,55,1029.0,Cloudy,3.3055820000000002
Ukraine,Kyiv,2025-02-19 12:15:00,-3.0,74,1029.0,Overcast,3.8889200000000006
Ukraine,Kyiv,2025-02-20 12:00:00,-4.5,66,1034.0,Partly Cloudy,3.8055860000000004
Ukraine,Kyiv,2025-02-21 12:00:00,-5.5,70,1042.0,Partly Cloudy,2.3889080000000003
Ukraine,Kyiv,2025-02-22 12:15:00,-5.5,66,1041.0,Sunny,1.694458
Ukraine,Kyiv,2025-02-23 12:15:00,-2.8,48,1037.0,Sunny,1.611124
Ukraine,Kyiv,2025-02-24 12:15:00,-1.6,51,1030.0,Sunny,1.1944540000000001
Ukraine,Kyiv,2025-02-25 12:00:00,-3.0,63,1026.0,Sunny,1.0000080000000002
Ukraine,Kyiv,2025-02-26 12:00:00,0.3,47,1023.0,Sunny,2.111128
Ukraine,Kyiv,2025-02-27 11:45:00,0.9,69,1027.0,Sunny,4.111144
Ukraine,Kyiv,2025-02-28 12:00:00,2.6,67,1026.0,Overcast,3.8889200000000006
