Pays,Ville,Date,Température (°C),Humidité (%),Pression (hPa),Description,Vent (m/s)
Poland,Warsaw,2024-09-01 14:00:00,23.0,50,1021.0,Sunny,2.50002
Poland,Warsaw,2024-09-02 14:15:00,26.3,54,1017.0,Partly cloudy,1.0000080000000002
Poland,Warsaw,2024-09-03 14:30:00,30.4,35,1020.0,Sunny,5.305598000000001
Poland,Warsaw,2024-09-04 14:00:00,30.3,40,1019.0,Sunny,5.305598000000001
Poland,Warsaw,2024-09-05 14:00:00,28.3,35,1021.0,Sunny,6.111160000000001
Poland,Warsaw,2024-09-06 14:15:00,29.4,29,1019.0,Sunny,7.194502
Poland,Warsaw,2024-09-07 14:00:00,29.4,33,1020.0,Sunny,5.611156
Poland,Warsaw,2024-09-08 14:15:00,29.4,27,1016.0,Sunny,7.194502
Poland,Warsaw,2024-09-09 14:30:00,26.3,28,1006.0,Sunny,8.611180000000001
Poland,Warsaw,2024-09-10 14:30:00,18.1,88,1007.0,Partly cloudy,5.305598000000001
Poland,Warsaw,2024-09-11 14:00:00,21.2,56,1007.0,Partly cloudy,4.694482
Poland,Warsaw,2024-09-12 14:15:00,23.1,50,1008.0,Partly cloudy,1.0000080000000002
Poland,Warsaw,2024-09-13 14:30:00,19.1,78,1009.0,Partly cloudy,4.3055900000000005
Poland,Warsaw,2024-09-14 14:30:00,20.4,83,1009.0,Partly cloudy,5.888936
Poland,Warsaw,2024-09-15 14:00:00,21.1,69,1012.0,Partly cloudy,3.5000280000000004
Poland,Warsaw,2024-09-16 13:00:00,23.1,50,1015.0,Sunny,6.000048000000001
Poland,Warsaw,2024-09-17 13:00:00,24.1,47,1025.0,Sunny,4.888928000000001
Poland,Warsaw,2024-09-18 12:45:00,25.4,44,1028.0,Sunny,4.388924
Poland,Warsaw,2024-09-19 12:45:00,22.1,43,1028.0,Sunny,5.111152
Poland,Warsaw,2024-09-20 12:45:00,22.0,29,1029.0,Sunny,3.8889200000000006
Poland,Warsaw,2024-09-21 13:00:00,23.2,47,1026.0,Sunny,1.0000080000000002
Poland,Warsaw,2024-09-22 12:30:00,22.3,46,1021.0,Sunny,1.8889040000000001
Poland,Warsaw,2024-09-23 11:45:00,22.3,61,1014.0,Sunny,3.0000240000000007
Poland,Warsaw,2024-09-24 11:45:00,23.1,44,1010.0,Sunny,4.611148000000001
Poland,Warsaw,2024-09-25 11:30:00,20.4,56,1011.0,Partly cloudy,5.500044000000001
Poland,Warsaw,2024-09-26 11:30:00,19.4,68,1004.0,Sunny,5.805602
Poland,Warsaw,2024-09-27 12:00:00,20.0,60,1003.0,Partly cloudy,7.000056000000001
Poland,Warsaw,2024-09-28 12:00:00,16.1,63,1010.0,Partly cloudy,7.111168000000001
Poland,Warsaw,2024-09-29 11:30:00,11.4,71,1024.0,Partly cloudy,4.388924
Poland,Warsaw,2024-09-30 11:30:00,12.2,54,1027.0,Sunny,3.1944700000000004
