Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Indonesia,Jakarta,2024,5,28.823529411764707,77.11764705882354,3.212444,1009.1764705882352,82.3529411764706
Indonesia,Jakarta,2024,6,28.14333333333333,79.23333333333333,2.5083534,1010.5666666666667,78.33333333333333
Indonesia,Jakarta,2024,7,28.03448275862069,71.79310344827586,3.311329172413793,1009.5172413793103,78.79310344827586
Indonesia,Jakarta,2024,8,28.738709677419354,68.58064516129032,2.8217071612903224,1009.5806451612904,75.48387096774194
Indonesia,Jakarta,2024,9,29.863333333333333,66.76666666666667,4.315775266666667,1008.0666666666667,75.5
Indonesia,Jakarta,2024,10,32.383870967741935,57.61290322580645,5.283196387096774,1007.1290322580645,72.58064516129032
Indonesia,Jakarta,2024,11,31.44333333333333,63.666666666666664,4.020402533333334,1006.1,74.0
Indonesia,Jakarta,2024,12,29.490322580645163,69.25806451612904,5.210615161290323,1006.1935483870968,68.54838709677419
Indonesia,Jakarta,2025,1,28.774193548387096,75.41935483870968,4.766167161290323,1006.6774193548387,71.45161290322581
Indonesia,Jakarta,2025,2,29.407142857142855,73.14285714285714,4.2520181428571435,1007.3571428571429,73.39285714285714
Indonesia,Jakarta,2025,3,29.906451612903226,72.61290322580645,4.569929032258065,1006.2903225806451,72.09677419354838
Indonesia,Jakarta,2025,4,30.35666666666667,73.63333333333334,3.7991044666666673,1006.7333333333333,71.0
Indonesia,Jakarta,2025,5,31.15806451612903,69.41935483870968,3.433719225806452,1006.2258064516129,69.51612903225806
Indonesia,Jakarta,2025,6,30.5,72.23333333333333,3.315767266666667,1007.6666666666666,71.16666666666667
Indonesia,Jakarta,2025,7,30.419999999999998,71.4,2.7000216000000004,1007.8,60.0
