Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Bosnia and Herzegovina,Sarajevo,2024,5,22.470588235294116,52.11764705882353,3.4608120000000007,1012.7058823529412,82.3529411764706
Bosnia and Herzegovina,Sarajevo,2024,6,27.326666666666664,44.46666666666667,2.9213196666666668,1014.1,85.33333333333333
Bosnia and Herzegovina,Sarajevo,2024,7,29.524137931034485,39.58620689655172,2.6408257241379314,1014.1034482758621,80.6896551724138
Bosnia and Herzegovina,Sarajevo,2024,8,30.425806451612903,36.903225806451616,2.1586194193548387,1014.1935483870968,83.2258064516129
Bosnia and Herzegovina,Sarajevo,2024,9,20.59333333333333,64.1,2.0064975333333335,1015.1,74.0
Bosnia and Herzegovina,Sarajevo,2024,10,17.0258064516129,68.70967741935483,1.5761774838709681,1020.0322580645161,73.87096774193549
Bosnia and Herzegovina,Sarajevo,2024,11,7.056666666666667,76.8,1.7314953333333336,1022.8333333333334,71.0
Bosnia and Herzegovina,Sarajevo,2024,12,4.041935483870968,88.96774193548387,1.5958909032258066,1021.6451612903226,67.09677419354838
Bosnia and Herzegovina,Sarajevo,2025,1,4.264516129032257,78.54838709677419,2.0869342580645163,1021.8064516129032,71.45161290322581
Bosnia and Herzegovina,Sarajevo,2025,2,3.585714285714286,70.64285714285714,1.3224312142857144,1025.0714285714287,75.0
Bosnia and Herzegovina,Sarajevo,2025,3,9.23225806451613,67.7741935483871,2.189085612903226,1016.741935483871,69.35483870967742
Bosnia and Herzegovina,Sarajevo,2025,4,12.713333333333333,61.7,2.468538266666667,1016.8333333333334,73.5
Bosnia and Herzegovina,Sarajevo,2025,5,15.938709677419356,59.225806451612904,2.517941290322581,1015.6451612903226,78.2258064516129
Bosnia and Herzegovina,Sarajevo,2025,6,23.009999999999998,49.733333333333334,1.9527934000000002,1020.8,92.66666666666667
Bosnia and Herzegovina,Sarajevo,2025,7,25.939999999999998,40.2,1.6777912000000001,1020.4,100.0
