Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Czech Republic,Prague,2024,5,18.88235294117647,63.23529411764706,3.80722,1012.2352941176471,73.23529411764706
Czech Republic,Prague,2024,6,22.986206896551725,52.41379310344828,3.7854708965517245,1013.1724137931035,82.93103448275862
Czech Republic,Prague,2024,7,25.044444444444448,49.0,3.3055820000000002,1015.074074074074,83.51851851851852
Czech Republic,Prague,2024,8,25.94516129032258,52.806451612903224,2.9077293548387098,1015.3548387096774,84.51612903225806
Czech Republic,Prague,2024,9,19.066666666666666,63.6,4.649111266666667,1015.0,71.33333333333333
Czech Republic,Prague,2024,10,12.490322580645161,75.19354838709677,3.347697032258065,1018.9032258064516,71.45161290322581
Czech Republic,Prague,2024,11,5.113333333333333,75.26666666666667,3.4759537333333337,1021.6666666666666,70.5
Czech Republic,Prague,2024,12,3.5161290322580645,75.2258064516129,3.652358967741936,1022.483870967742,70.48387096774194
Czech Republic,Prague,2025,1,2.2161290322580647,82.38709677419355,3.6657999354838715,1017.3548387096774,67.58064516129032
Czech Republic,Prague,2025,2,0.6392857142857142,74.25,2.6190685714285715,1026.0,74.64285714285714
Czech Republic,Prague,2025,3,7.061290322580645,64.29032258064517,2.6953620645161296,1016.5806451612904,75.0
Czech Republic,Prague,2025,4,12.143333333333334,64.83333333333333,3.8092897333333338,1017.4666666666667,73.83333333333333
Czech Republic,Prague,2025,5,13.94516129032258,59.903225806451616,3.957916967741936,1016.1290322580645,76.12903225806451
Czech Republic,Prague,2025,6,20.14,60.36666666666667,3.9259573333333337,1019.3666666666667,80.33333333333333
Czech Republic,Prague,2025,7,24.22,42.8,2.6222432,1020.4,96.0
