Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Bolivia,Sucre,2024,5,14.217647058823529,49.11764705882353,1.8840020000000004,1017.6470588235294,78.82352941176471
Bolivia,Sucre,2024,6,14.610000000000001,39.2,1.6361242000000003,1016.6666666666666,76.16666666666667
Bolivia,Sucre,2024,7,9.366666666666667,64.66666666666667,1.7561868888888892,1020.2592592592592,72.22222222222223
Bolivia,Sucre,2024,8,10.51290322580645,55.45161290322581,1.5591522580645163,1018.0645161290323,76.61290322580645
Bolivia,Sucre,2024,9,12.25,61.9,1.4648265333333335,1015.5,76.5
Bolivia,Sucre,2024,10,13.346666666666666,73.86666666666666,1.8314961333333335,1013.8666666666667,66.83333333333333
Bolivia,Sucre,2024,11,13.610344827586207,77.55172413793103,1.646564896551724,1012.2068965517242,63.96551724137931
Bolivia,Sucre,2024,12,12.890322580645162,81.29032258064517,1.6227728387096776,1013.5806451612904,63.54838709677419
Bolivia,Sucre,2025,1,12.263333333333332,84.5,1.2620471333333334,1014.7,54.5
Bolivia,Sucre,2025,2,12.153571428571428,81.07142857142857,1.2133033571428573,1015.1428571428571,60.357142857142854
Bolivia,Sucre,2025,3,12.058064516129033,90.96774193548387,1.6147082580645162,1014.741935483871,53.064516129032256
Bolivia,Sucre,2025,4,11.236666666666668,88.2,1.6527910000000001,1014.5333333333333,53.333333333333336
Bolivia,Sucre,2025,5,10.609677419354838,80.0,1.4874670967741939,1015.516129032258,66.12903225806451
Bolivia,Sucre,2025,6,8.796666666666665,68.6,1.4750118,1015.2666666666667,71.33333333333333
Bolivia,Sucre,2025,7,7.4,65.8,1.1777872000000003,1020.4,74.0
