Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Myanmar,Rangoon,2024,5,30.0,84.0,2.50002,1006.0,65.0
Myanmar,Rangoon,2024,6,27.165,91.9,1.8777928000000004,1006.6,74.0
