Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Brazil,Bras,2024,5,28.276470588235295,80.47058823529412,1.571908,1013.0,65.0
Brazil,Bras,2024,6,29.810344827586206,64.93103448275862,1.8860304137931037,1013.1724137931035,76.03448275862068
Brazil,Bras,2024,7,28.348275862068967,59.689655172413794,1.5833460000000001,1014.3793103448276,87.06896551724138
Brazil,Bras,2024,8,28.5258064516129,51.74193548387097,1.6021633548387098,1013.6451612903226,83.54838709677419
Brazil,Bras,2024,9,27.71333333333333,55.96666666666667,1.5889016000000002,1010.2333333333333,86.83333333333333
Brazil,Bras,2024,10,24.709999999999997,67.0,1.1268608666666668,1008.5,91.83333333333333
Brazil,Bras,2024,11,24.944827586206895,73.82758620689656,1.1638024137931036,1007.551724137931,89.82758620689656
Brazil,Bras,2024,12,23.57741935483871,91.06451612903226,1.1102239354838712,1009.8387096774194,78.54838709677419
Brazil,Bras,2025,1,22.53793103448276,94.44827586206897,1.1264457931034484,1010.551724137931,77.41379310344827
Brazil,Bras,2025,2,22.535714285714285,96.82142857142857,1.0674688571428574,1010.4285714285714,71.42857142857143
Brazil,Bras,2025,3,22.5,97.87096774193549,1.165779935483871,1010.5806451612904,74.03225806451613
Brazil,Bras,2025,4,22.776666666666664,97.36666666666666,1.1166756000000002,1010.2333333333333,78.33333333333333
Brazil,Bras,2025,5,22.648387096774194,96.83870967741936,1.079757741935484,1011.1935483870968,79.19354838709677
Brazil,Bras,2025,6,22.436666666666667,94.46666666666667,1.1463054666666668,1011.9333333333333,78.33333333333333
Brazil,Bras,2025,7,21.84,95.8,1.0222304000000002,1013.6,69.0
