Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Poland,Warsaw,2024,5,23.58823529411765,41.1764705882353,5.058864,1014.2352941176471,86.76470588235294
Poland,Warsaw,2024,6,23.94333333333333,50.46666666666667,3.978735533333334,1012.8333333333334,84.66666666666667
Poland,Warsaw,2024,7,26.482758620689655,45.6551724137931,4.28643275862069,1013.8965517241379,86.20689655172414
Poland,Warsaw,2024,8,26.34193548387097,46.12903225806452,3.7339008387096775,1014.483870967742,84.6774193548387
Poland,Warsaw,2024,9,22.763333333333332,51.266666666666666,4.710222866666667,1016.2,82.66666666666667
Poland,Warsaw,2024,10,12.625806451612902,66.96774193548387,3.7410693548387104,1019.516129032258,70.80645161290323
Poland,Warsaw,2024,11,4.663333333333333,81.0,3.7537337333333336,1020.0333333333333,67.66666666666667
Poland,Warsaw,2024,12,3.4096774193548387,85.61290322580645,3.932827161290323,1020.258064516129,62.25806451612903
Poland,Warsaw,2025,1,3.3,83.35483870967742,4.035874580645162,1014.9354838709677,66.61290322580645
Poland,Warsaw,2025,2,0.7571428571428572,76.28571428571429,3.309550285714286,1027.75,71.42857142857143
Poland,Warsaw,2025,3,9.332258064516129,56.74193548387097,3.5054043870967746,1016.483870967742,74.19354838709677
Poland,Warsaw,2025,4,13.44,53.6,4.056513933333334,1017.4,77.0
Poland,Warsaw,2025,5,13.887096774193548,57.38709677419355,3.910425548387097,1013.483870967742,73.2258064516129
Poland,Warsaw,2025,6,20.083333333333332,63.46666666666667,5.187078533333334,1016.5,75.83333333333333
Poland,Warsaw,2025,7,23.740000000000002,39.8,3.1611364,1019.8,88.0
